0.000000	154.429510	0.000785	-0.400000
0.010000	154.473611	0.001423	
0.020000	154.414115	0.000467	
0.030000	154.499449	0.001104	
0.040000	154.372090	0.001104	
0.050000	154.396677	0.000785	
0.060000	154.538026	0.001104	
0.070000	154.484778	0.001423	
0.080000	154.635936	0.001423	
0.090000	154.337563	0.000785	
0.100000	154.568320	0.000148	-0.200000
0.110000	154.453750	-0.000170	
0.120000	154.490909	0.000467	
0.130000	154.471488	0.001104	
0.140000	154.473922	0.000785	
0.150000	154.483408	0.000467	
0.160000	154.416732	0.000785	
0.170000	154.431899	0.000785	
0.180000	154.386274	0.000148	
0.190000	154.549316	-0.000170	
0.200000	154.445902	0.000148	-0.400000
0.210000	154.380763	0.000148	
0.220000	154.442302	0.000467	
0.230000	154.544141	0.000785	
0.240000	154.603895	0.000785	
0.250000	154.420258	0.001104	
0.260000	154.498855	0.000467	
0.270000	154.555569	0.000148	
0.280000	154.417764	-0.000170	
0.290000	154.495725	0.001104	
0.300000	154.416107	0.000785	-0.200000
0.310000	154.342892	0.000148	
0.320000	154.369069	0.000785	
0.330000	154.489439	0.001104	
0.340000	154.396631	0.001423	
0.350000	154.445009	0.001423	
0.360000	154.421371	0.000148	
0.370000	154.476753	0.000467	
0.380000	154.576649	0.000467	
0.390000	154.365321	0.000148	
0.400000	154.540700	0.001104	-0.280000
0.410000	154.409517	0.001104	
0.420000	154.516287	0.001104	
0.430000	154.367811	0.000467	
0.440000	154.424288	0.001423	
0.450000	154.370602	0.001104	
0.460000	154.356956	0.000785	
0.470000	154.476867	0.000467	
0.480000	154.418072	0.000467	
0.490000	154.402564	0.001104	
0.500000	154.625822	0.000467	-0.080000
0.510000	154.429616	0.001423	
0.520000	154.478619	0.001104	
0.530000	154.491913	0.000785	
0.540000	154.468623	0.000467	
0.550000	154.454928	0.001104	
0.560000	154.349344	0.000785	
0.570000	154.477475	0.000467	
0.580000	154.453799	0.000467	
0.590000	154.511709	0.000467	
0.600000	154.384867	0.000785	-0.080000
0.610000	154.531422	0.001741	
0.620000	154.491129	0.001423	
0.630000	154.526327	0.001423	
0.640000	154.441139	0.001423	
0.650000	154.545733	0.000467	
0.660000	154.614536	0.000785	
0.670000	154.451885	0.000467	
0.680000	154.497198	0.000785	
0.690000	154.514211	0.000467	
0.700000	154.512429	0.000467	-0.080000
0.710000	154.510997	0.000467	
0.720000	154.355633	0.001423	
0.730000	154.440904	0.001423	
0.740000	154.354548	0.000785	
0.750000	154.409888	0.000148	
0.760000	154.573927	0.000148	
0.770000	154.504494	0.001104	
0.780000	154.519301	0.000467	
0.790000	154.370024	0.001104	
0.800000	154.371248	-0.000170	-0.600000
0.810000	154.524792	-0.000170	
0.820000	154.523950	0.000785	
0.830000	154.417941	0.000467	
0.840000	154.336279	0.000785	
0.850000	154.379572	-0.000170	
0.860000	154.553164	0.001104	
0.870000	154.622169	0.001423	
0.880000	154.451007	0.001104	
0.890000	154.376587	0.002697	
0.900000	154.389886	0.000785	-0.400000
0.910000	154.483327	0.000785	
0.920000	154.459821	0.000467	
0.930000	154.423602	0.000785	
0.940000	154.413846	0.001423	
0.950000	154.404235	0.000467	
0.960000	154.453460	0.000785	
0.970000	154.412536	0.000467	
0.980000	154.475234	0.000467	
0.990000	154.535387	0.000467	
1.000000	154.452227	0.001104	-0.280000
1.010000	154.495817	0.001104	
1.020000	154.370733	0.000785	
1.030000	154.430306	0.001104	
1.040000	154.386613	0.001104	
1.050000	154.324746	0.001104	
1.060000	154.413302	0.001423	
1.070000	154.588623	0.001104	
1.080000	154.400176	0.001423	
1.090000	154.433570	0.000785	
1.100000	154.396134	0.000148	-0.400000
1.110000	154.531817	0.000785	
1.120000	154.509096	0.001104	
1.130000	154.633681	0.000467	
1.140000	154.402762	0.000467	
1.150000	154.421413	0.000785	
1.160000	154.487122	-0.000170	
1.170000	154.410375	0.000467	
1.180000	154.491456	0.000467	
1.190000	154.464647	0.001104	
1.200000	154.565232	0.000148	-0.200000
1.210000	154.519010	0.000785	
1.220000	154.434982	-0.000170	
1.230000	154.363591	0.000785	
1.240000	154.436072	0.000785	
1.250000	154.513615	0.000148	
1.260000	154.474895	0.000148	
1.270000	154.380448	-0.000489	
