0.000000	394.640012	0.000148	-0.080000
0.010000	394.706218	0.001423	
0.020000	394.724456	0.001423	
0.030000	394.652157	0.001104	
0.040000	394.812977	-0.000170	
0.050000	394.828443	0.000785	
0.060000	394.771054	0.001104	
0.070000	394.700819	0.000785	
0.080000	394.769428	0.000148	
0.090000	394.743347	0.000148	
0.100000	394.786073	0.000467	-0.280000
0.110000	394.780465	0.000467	
0.120000	394.676727	0.000467	
0.130000	394.814886	0.000467	
0.140000	394.795463	0.001104	
0.150000	394.589047	-0.000170	
0.160000	394.726288	0.001423	
0.170000	394.680295	0.001104	
0.180000	394.658614	0.001104	
0.190000	394.772672	0.000785	
0.200000	394.745480	0.000467	-0.200000
0.210000	394.722559	0.001104	
0.220000	394.659926	0.000467	
0.230000	394.570449	0.000467	
0.240000	394.795310	0.000467	
0.250000	394.831053	0.001104	
0.260000	394.830918	0.000785	
0.270000	394.702855	0.000467	
0.280000	394.745000	0.000467	
0.290000	394.708747	0.001104	
0.300000	394.792378	0.000467	-0.280000
0.310000	394.802758	0.001104	
0.320000	394.713423	0.000467	
0.330000	394.706423	0.001104	
0.340000	394.820210	0.000467	
0.350000	394.766622	0.000467	
0.360000	394.780892	0.000785	
0.370000	394.711799	0.001104	
0.380000	394.618680	0.000785	
0.390000	394.708951	0.000467	
0.400000	394.834485	0.001104	-0.080000
0.410000	394.693426	0.000467	
0.420000	394.764133	0.000785	
0.430000	394.762230	0.000148	
0.440000	394.734416	0.001423	
0.450000	394.745370	0.000148	
0.460000	394.750852	0.000785	
0.470000	394.749725	0.000148	
0.480000	394.711015	0.000467	
0.490000	394.690238	0.000785	
0.500000	394.783747	0.000785	-0.400000
0.510000	394.674246	0.000467	
0.520000	394.784775	0.000467	
0.530000	394.786966	0.001104	
0.540000	394.735245	0.000785	
0.550000	394.844343	0.000785	
0.560000	394.753511	0.000148	
0.570000	394.669594	0.000148	
0.580000	394.781855	0.001741	
0.590000	394.703758	0.001423	
0.600000	394.667944	0.001104	-0.480000
0.610000	394.766111	0.001104	
0.620000	394.693569	0.000467	
0.630000	394.900106	0.001104	
0.640000	394.739175	0.000785	
0.650000	394.661025	0.000148	
0.660000	394.733263	0.000785	
0.670000	394.674098	0.000467	
0.680000	394.804422	0.000148	
0.690000	394.700327	0.000785	
0.700000	394.683966	0.000467	-0.080000
0.710000	394.664753	0.000785	
0.720000	394.683535	0.001104	
0.730000	394.872792	0.000785	
0.740000	394.777993	0.000785	
0.750000	394.745719	0.001423	
0.760000	394.890437	0.001104	
0.770000	394.658365	0.000785	
0.780000	394.727433	0.000467	
0.790000	394.812414	0.001104	
0.800000	394.774718	0.000467	-0.400000
0.810000	394.679323	0.000467	
0.820000	394.781571	0.001423	
0.830000	394.726549	0.000148	
0.840000	394.908300	0.000467	
0.850000	394.716800	0.000785	
0.860000	394.694883	0.000467	
0.870000	394.747319	0.000467	
0.880000	394.695047	0.000148	
0.890000	394.719511	0.000148	
0.900000	394.850064	0.001104	-0.280000
0.910000	394.777431	0.000467	
0.920000	394.679093	0.001423	
0.930000	394.664341	0.000148	
0.940000	394.777248	0.000785	
0.950000	394.824581	0.001104	
0.960000	394.781118	-0.000170	
0.970000	394.720343	0.000785	
0.980000	394.668808	0.000467	
0.990000	394.807401	0.000785	
1.000000	394.781421	0.000785	-0.280000
1.010000	394.768104	-0.000170	
1.020000	394.754718	0.001423	
1.030000	394.670281	0.000785	
1.040000	394.728168	0.000467	
1.050000	394.738856	0.000785	
1.060000	394.789575	0.000148	
1.070000	394.789339	0.000467	
1.080000	394.857502	0.000785	
1.090000	394.836185	0.000785	
1.100000	394.876042	0.000467	-0.080000
1.110000	394.745130	-0.000170	
1.120000	394.731566	0.001423	
1.130000	394.673464	0.000467	
1.140000	394.724538	0.000785	
1.150000	394.676677	0.000467	
1.160000	394.831511	0.000467	
1.170000	394.756902	0.001104	
1.180000	394.759195	0.000467	
1.190000	394.809037	0.001741	
1.200000	394.605092	-0.000489	-0.080000
1.210000	394.710032	0.000467	
1.220000	394.787026	0.001423	
1.230000	394.636475	0.000785	
1.240000	394.632767	0.000467	
1.250000	394.797746	0.000785	
1.260000	394.735152	0.000467	
1.270000	394.840336	-0.000170	
1.280000	394.760190	0.000467	
1.290000	394.719079	0.000785	
1.300000	394.741201	0.000785	-0.280000
1.310000	394.734334	0.000148	
1.320000	394.729050	0.000467	
1.330000	394.780512	0.000785	
1.340000	394.714228	0.000785	
1.350000	394.751557	0.000785	
1.360000	394.773934	0.000148	
1.370000	394.767912	0.000148	
1.380000	394.729438	0.001423	
1.390000	394.747607	0.000467	
1.400000	394.824737	0.000785	-0.400000
1.410000	394.815236	0.000785	
1.420000	394.633435	0.001104	
1.430000	394.690121	0.000785	
1.440000	394.779878	0.000467	
1.450000	394.700610	0.000467	
1.460000	394.763666	0.000148	
1.470000	394.679866	0.000785	
1.480000	394.694159	0.000467	
1.490000	394.804005	0.000467	
1.500000	394.680007	0.000785	-0.600000
1.510000	394.857157	0.000467	
1.520000	394.819579	0.001104	
1.530000	394.688591	0.000785	
1.540000	394.666995	-0.000170	
1.550000	394.713967	0.001104	
1.560000	394.829971	0.000467	
1.570000	394.742828	0.001423	
1.580000	394.655806	0.001104	
1.590000	394.768863	0.001423	
1.600000	394.674575	-0.000170	-0.600000
1.610000	394.740570	0.001104	
1.620000	394.700592	-0.000170	
1.630000	394.663190	0.001104	
1.640000	394.721230	0.000467	
1.650000	394.812469	0.000785	
1.660000	394.697691	0.001104	
1.670000	394.665217	0.000785	
1.680000	394.776796	0.000785	
1.690000	394.650998	0.001104	
1.700000	394.763280	0.000785	-0.080000
1.710000	394.716114	0.001104	
1.720000	394.857209	0.001104	
1.730000	394.800193	0.000467	
1.740000	394.846109	0.000785	
1.750000	394.754246	0.000467	
1.760000	394.782355	0.001423	
1.770000	394.754450	0.000467	
1.780000	394.819726	0.001741	
1.790000	394.844708	-0.000170	
1.800000	394.662171	0.000785	-0.080000
1.810000	394.695643	0.000785	
1.820000	394.678443	0.001104	
1.830000	394.658592	0.000785	
1.840000	394.827628	0.000467	
1.850000	394.690691	0.001423	
1.860000	394.717201	0.000785	
1.870000	394.708297	0.001104	
1.880000	394.640489	0.000785	
1.890000	394.793175	0.000467	
1.900000	394.685378	0.000467	-0.400000
1.910000	394.767395	0.000785	
1.920000	394.765499	0.000467	
1.930000	394.693970	0.001741	
1.940000	394.700509	0.000148	
1.950000	394.735509	0.000467	
1.960000	394.917530	0.001104	
